平成28年1月1日住民基本台帳年齢階級別人口（市区町村別）（総計）※年齢階級別の外国人住民数が非公表となる市区町村がある場合や年齢不詳者がいる場合は、各年齢階級の合計と総数が一致しないことがあります。	Column	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25
団体コード	都道府県名	市区町村名	性別	総数	0～4歳	5～9	10～14	15～19	20～24	25～29	30～34	35～39	40～44	45～49	50～54	55～59	60～64	65～69	70～74	75～79	80～84	85～89	90～94	95～99	100歳以上
153079	新潟県	北蒲原郡聖籠町	女	7173	353	324	318	373	374	402	435	456	461	417	369	431	479	519	345	342	325	293	113	37	7
153401	新潟県	西蒲原郡	女	4339	151	178	222	210	173	159	189	285	316	242	257	254	360	338	254	237	219	168	78	29	3
153427	新潟県	西蒲原郡弥彦村	女	4339	151	178	222	210	173	159	189	285	316	242	257	254	360	338	254	237	219	168	78	29	3
153605	新潟県	南蒲原郡	女	6347	166	195	245	286	299	238	251	332	384	376	387	382	557	580	427	385	362	271	154	43	7
153613	新潟県	南蒲原郡田上町	女	6347	166	195	245	286	299	238	251	332	384	376	387	382	557	580	427	385	362	271	154	43	7
153800	新潟県	東蒲原郡	女	6269	99	134	206	249	195	150	172	227	282	275	306	351	441	511	483	649	680	482	260	68	15
153851	新潟県	東蒲原郡阿賀町	女	6269	99	134	206	249	195	150	172	227	282	275	306	351	441	511	483	649	680	482	260	68	15
154008	新潟県	三島郡	女	2465	79	74	66	94	93	81	87	98	98	117	144	138	175	211	150	186	217	205	99	36	7
154059	新潟県	三島郡出雲崎町	女	2465	79	74	66	94	93	81	87	98	98	117	144	138	175	211	150	186	217	205	99	36	7
154601	新潟県	南魚沼郡	女	4082	120	127	142	174	187	157	167	196	243	231	241	255	307	361	291	278	267	178	121	36	3
154610	新潟県	南魚沼郡湯沢町	女	4082	120	127	142	174	187	157	167	196	243	231	241	255	307	361	291	278	267	178	121	36	3
154806	新潟県	中魚沼郡	女	5329	148	143	181	232	168	185	177	211	215	254	257	390	416	339	311	356	439	424	283	88	26
154822	新潟県	中魚沼郡津南町	女	5329	148	143	181	232	168	185	177	211	215	254	257	390	416	339	311	356	439	424	283	88	26
155004	新潟県	刈羽郡	女	2325	88	92	104	87	98	100	122	130	131	111	138	168	213	168	132	138	131	90	60	13	3
155047	新潟県	刈羽郡刈羽村	女	2325	88	92	104	87	98	100	122	130	131	111	138	168	213	168	132	138	131	90	60	13	3
155802	新潟県	岩船郡	女	3350	78	100	117	137	128	103	110	132	142	146	199	212	259	251	228	276	312	242	131	19	4
155811	新潟県	岩船郡関川村	女	3157	70	95	111	130	124	95	107	126	138	141	189	199	243	242	214	255	289	222	121	18	4
155861	新潟県	岩船郡粟島浦村	女	193	8	5	6	7	4	8	3	6	4	5	10	13	16	9	14	21	23	20	10	1	0
160008	富山県		女	558013	18974	21230	23463	24823	23173	23341	26734	32233	40430	34480	32245	31942	37617	49209	37666	32186	30473	22066	11514	3536	673
162019	富山県	富山市	女	215863	8015	8724	9231	9604	9279	9742	11145	13183	16587	13834	12748	12089	14019	18069	14323	11748	10713	7505	3949	1148	208
162027	富山県	高岡市	女	90458	2963	3094	3515	3960	3730	3665	4269	5109	6369	5675	5184	5193	6178	8482	6428	5441	4987	3484	1959	647	126
162043	富山県	魚津市	女	22247	715	802	905	918	900	847	1013	1200	1623	1415	1248	1187	1463	2101	1617	1413	1302	919	497	132	30
162051	富山県	氷見市	女	26024	629	811	970	1096	984	921	1006	1285	1609	1463	1472	1635	1974	2524	1886	1760	1815	1314	654	191	25
162060	富山県	滑川市	女	17193	573	679	786	811	722	716	834	1044	1281	1124	994	935	1120	1468	1151	947	903	674	317	100	14
162078	富山県	黒部市	女	21500	772	861	896	916	901	950	1011	1204	1534	1315	1263	1239	1411	1839	1434	1302	1165	869	451	140	27
162086	富山県	砺波市	女	25379	971	1109	1207	1214	1099	1035	1241	1562	1942	1647	1405	1427	1703	2006	1521	1245	1344	996	505	177	23
162094	富山県	小矢部市	女	16040	446	560	636	619	624	671	745	845	981	833	962	1038	1200	1465	1043	987	965	827	432	129	32
162108	富山県	南砺市	女	27736	783	916	1058	1141	1117	1072	1167	1410	1604	1373	1511	1709	2009	2537	1796	1928	1936	1587	781	251	50
